ID,Skills
8125,"Scrum, Agile, Stakeholder Management, Product Roadmap, User Stories"
8126,"Power BI, SQL, Reporting"
8127,"Agile, Product Roadmap, Stakeholder Management"
8128,"Deep Learning, NLP, Statistics, Pandas"
8129,"Docker, System Design, Agile, Java, Git"
8130,"Machine Learning, Python, NLP, Statistics, SQL"
8131,"Product Roadmap, Scrum, Agile, Stakeholder Management, User Stories"
8132,"User Stories, Agile, Scrum"
8133,"Scrum, Product Roadmap, User Stories, Agile, Stakeholder Management"
8134,"Power BI, SQL, Excel, Tableau, Reporting"
8135,"Excel, Data Cleaning, Reporting, Power BI"
8136,"Machine Learning, Python, NLP"
8137,"Spring Boot, Java, Docker, System Design"
8138,"SQL, Machine Learning, Statistics, Python, NLP, Deep Learning"
8139,"Agile, Stakeholder Management"
8140,"Tableau, Data Cleaning, Reporting, Excel, Power BI"
8141,"Python, SQL, Machine Learning, Statistics"
8142,"Pandas, NLP, Statistics, Deep Learning"
8143,"Deep Learning, Python, SQL, Machine Learning"
8144,"Python, NLP, Deep Learning, Pandas"
8145,"Pandas, Deep Learning, SQL"
8146,"Product Roadmap, Agile, Scrum"
8147,"PyTorch"
8148,"Agile, User Stories, Stakeholder Management"
8149,"Statistics, NLP, Deep Learning, Python"
8150,"Stakeholder Management, User Stories, Scrum, Product Roadmap"
8151,"Excel, Data Cleaning, Power BI"
8152,"Stakeholder Management, Scrum, User Stories, Agile"
8153,"REST APIs, System Design, Agile"
8154,"Agile, Java, Git, REST APIs, Docker, System Design"
8155,"Git, Java, Agile, Docker, REST APIs, System Design"
8156,"Cloud, Computer Vision, Python"
8157,"Excel, Power BI, Data Cleaning, SQL, Tableau, Reporting"
8158,"Excel, Reporting, Power BI, Data Cleaning, SQL"
8159,"User Stories, Scrum, Product Roadmap"
8160,"Spring Boot, Java, Git, Docker, REST APIs"
8161,"SQL, NLP, Machine Learning"
8162,"Keras, PyTorch, Cloud, TensorFlow, MLOps, Computer Vision"
8163,"User Stories, Scrum"
8164,"Python, Keras, TensorFlow, MLOps, Computer Vision, Cloud, PyTorch"
8165,"Tableau, Data Cleaning, Power BI, SQL, Reporting, Excel"
8166,"Excel, Data Cleaning, Power BI, Tableau, Reporting, SQL"
8167,"Statistics, Deep Learning, Pandas, Python, Machine Learning, NLP"
8168,"User Stories, Agile, Scrum, Product Roadmap, Stakeholder Management"
8169,"Keras, TensorFlow, Computer Vision, PyTorch, MLOps, Cloud, Python"
8170,"Cloud, Python, TensorFlow, Computer Vision"
8171,"Data Cleaning, Power BI, Tableau, Reporting, Excel"
8172,"Stakeholder Management, User Stories"
8173,"Power BI, Data Cleaning, Excel, Tableau, SQL"
8174,"Cloud, Python, Computer Vision, TensorFlow, PyTorch"
8175,"Java, REST APIs, Spring Boot, Agile, System Design"
8176,"Agile, User Stories, Product Roadmap, Stakeholder Management, Scrum"
8177,"Tableau, Reporting"
8178,"Tableau, Data Cleaning, SQL, Power BI, Reporting, Excel"
8179,"Product Roadmap, Scrum"
8180,"SQL, Pandas, Deep Learning"
8181,"Reporting, Tableau, Power BI, Data Cleaning, SQL"
8182,"Cloud, TensorFlow, PyTorch, MLOps, Computer Vision"
8183,"Cloud, MLOps, Keras, PyTorch"
8184,"Computer Vision, Python, PyTorch"
8185,"Agile, Scrum"
8186,"Agile, REST APIs, Docker, Git, System Design, Spring Boot"
8187,"User Stories, Agile, Scrum, Product Roadmap"
8188,"Machine Learning, Pandas, NLP, SQL"
8189,"Agile, Stakeholder Management, Product Roadmap"
8190,"User Stories"
8191,"Computer Vision, PyTorch, Cloud, TensorFlow, MLOps"
8192,"Excel, Reporting, Tableau, Power BI"
8193,"Deep Learning, SQL"
8194,"Scrum, Product Roadmap, Agile, User Stories"
8195,"Stakeholder Management, User Stories, Agile, Scrum"
8196,"SQL, NLP, Machine Learning, Deep Learning"
8197,"REST APIs, Java, Spring Boot, Agile, System Design"
8198,"Reporting, Excel"
8199,"System Design, REST APIs, Git"
8200,"Agile"
8201,"Product Roadmap, Agile, Scrum, User Stories"
8202,"SQL, Data Cleaning, Tableau, Power BI, Reporting"
8203,"Reporting, SQL, Data Cleaning, Tableau, Power BI, Excel"
8204,"SQL"
8205,"Deep Learning, NLP"
8206,"Data Cleaning, Reporting, SQL, Tableau, Power BI"
8207,"Tableau, SQL, Reporting, Power BI, Data Cleaning, Excel"
8208,"Scrum, Product Roadmap, User Stories"
8209,"SQL, Python, Deep Learning, Machine Learning, Statistics"
8210,"NLP, SQL, Pandas"
8211,"Scrum, User Stories, Agile, Product Roadmap, Stakeholder Management"
8212,"Spring Boot, Git, Java"
8213,"Docker, Spring Boot, System Design, Java"
8214,"NLP, Pandas, SQL"
8215,"Stakeholder Management, User Stories, Scrum, Agile, Product Roadmap"
8216,"Excel, Data Cleaning, Power BI, Tableau, Reporting, SQL"
8217,"Deep Learning"
8218,"TensorFlow, Cloud, Keras, PyTorch"
8219,"Pandas, NLP, Deep Learning"
8220,"Python, Pandas, Statistics, NLP, SQL"
8221,"Stakeholder Management, Agile, Scrum, User Stories"
8222,"User Stories, Scrum, Product Roadmap, Stakeholder Management, Agile"
8223,"Deep Learning, Machine Learning, Pandas, SQL"
8224,"Reporting, Power BI, Excel"
8225,"Product Roadmap"
8226,"Deep Learning, Python, SQL"
8227,"Stakeholder Management, User Stories"
8228,"User Stories, Scrum"
8229,"Reporting, Power BI, Data Cleaning"
8230,"SQL, Data Cleaning, Tableau, Power BI"
8231,"SQL, Pandas"
8232,"Deep Learning, SQL, NLP"
8233,"User Stories, Agile, Scrum"
8234,"Stakeholder Management, Agile, User Stories, Scrum"
8235,"NLP, Deep Learning, Pandas"
8236,"Scrum, Agile, User Stories, Product Roadmap"
8237,"Excel, Data Cleaning, Reporting, SQL"
8238,"Docker, Java"
8239,"Tableau, SQL, Power BI, Data Cleaning"
8240,"PyTorch, Python, Cloud, Computer Vision"
8241,"Spring Boot, Docker, REST APIs, Agile, Git, Java"
8242,"Cloud, Computer Vision, PyTorch, Keras, MLOps, TensorFlow"
8243,"TensorFlow, Computer Vision, Keras, MLOps, Cloud"
8244,"Docker"
8245,"Statistics, NLP, SQL"
8246,"Statistics, Deep Learning, NLP, SQL, Python"
8247,"Deep Learning, Machine Learning, Pandas, Python"
8248,"Computer Vision, Cloud, PyTorch, TensorFlow, MLOps, Python"
8249,"Git, Agile, REST APIs, Java, Spring Boot"
8250,"Machine Learning, NLP, Statistics"
8251,"Spring Boot, Java, Agile, System Design, Docker, REST APIs"
8252,"Power BI"
8253,"Python, PyTorch, Computer Vision, Cloud"
8254,"Docker, Agile, Java"
8255,"Keras, Cloud, Python, PyTorch"
8256,"Keras, TensorFlow, Computer Vision, Python"
8257,"Spring Boot, Java, Git, Agile, Docker, System Design"
8258,"Computer Vision, Cloud, Keras, Python, TensorFlow, PyTorch"
8259,"User Stories, Stakeholder Management, Agile, Scrum, Product Roadmap"
8260,"System Design, Docker, Agile"
8261,"SQL, Excel, Power BI, Reporting"
8262,"Power BI, Data Cleaning, Tableau, Excel"
8263,"Deep Learning, Machine Learning, NLP, Statistics, Python, Pandas"
8264,"Docker, Agile, Git, Java, System Design"
8265,"Stakeholder Management, Product Roadmap, User Stories, Agile"
8266,"PyTorch, Python, TensorFlow"
8267,"User Stories, Agile, Scrum, Stakeholder Management, Product Roadmap"
8268,"Python, Computer Vision"
8269,"Cloud, Python, Computer Vision"
8270,"Tableau, Power BI, Data Cleaning, Excel, SQL"
8271,"Computer Vision, TensorFlow"
8272,"Machine Learning, Deep Learning, Pandas"
8273,"REST APIs, Spring Boot, Java, Docker, Agile"
8274,"Tableau, Data Cleaning, SQL, Reporting"
8275,"Spring Boot, Agile, Git, System Design"
8276,"Scrum, Agile, Stakeholder Management"
8277,"REST APIs, Spring Boot, Git, System Design"
8278,"SQL, Data Cleaning, Tableau"
8279,"Tableau, Reporting, Data Cleaning"
8280,"NLP, Deep Learning, Machine Learning, Statistics, Pandas"
8281,"Spring Boot, Git"
8282,"PyTorch, MLOps, TensorFlow, Keras, Cloud"
8283,"Machine Learning, Python, SQL, Deep Learning, NLP"
8284,"Keras, Cloud, MLOps, TensorFlow, Python, Computer Vision"
8285,"Agile, REST APIs, Git, System Design"
8286,"User Stories, Agile, Scrum"
8287,"NLP, Pandas, Deep Learning, SQL, Python"
8288,"Stakeholder Management, Agile, Product Roadmap"
8289,"Tableau, Reporting, Data Cleaning"
8290,"MLOps, PyTorch, Keras"
8291,"Agile, System Design, Git, REST APIs, Docker, Spring Boot"
8292,"Java, REST APIs, Spring Boot"
8293,"Scrum, Stakeholder Management"
8294,"SQL, Deep Learning, Pandas, Statistics"
8295,"Agile, User Stories, Scrum, Product Roadmap, Stakeholder Management"
8296,"Python, Keras, Cloud, Computer Vision"
8297,"Scrum"
8298,"System Design, Agile, Spring Boot, Git"
8299,"Machine Learning, NLP, Deep Learning"
8300,"Stakeholder Management"
8301,"Python, Machine Learning, Deep Learning, SQL"
8302,"Tableau, Data Cleaning, SQL, Power BI, Excel"
8303,"Agile, Stakeholder Management"
8304,"SQL, NLP, Deep Learning"
8305,"System Design, Agile"
8306,"NLP, Machine Learning, Pandas, Statistics"
8307,"Java, Agile, Docker, System Design"
8308,"Cloud, Keras, Computer Vision, MLOps"
8309,"Stakeholder Management, Agile, Scrum, User Stories"
8310,"System Design, Spring Boot, Docker, Git, REST APIs"
8311,"Agile"
8312,"Python, Computer Vision, Keras, TensorFlow, PyTorch"
8313,"Tableau, Data Cleaning, Excel, Power BI, Reporting, SQL"
8314,"Power BI, Excel, Data Cleaning"
8315,"Machine Learning, SQL, Python, Deep Learning, Statistics"
8316,"TensorFlow, MLOps, Python, PyTorch, Computer Vision"
8317,"System Design, Git, Docker, Java, REST APIs"
8318,"Agile, Scrum, Stakeholder Management, Product Roadmap, User Stories"
8319,"User Stories, Product Roadmap"
8320,"Statistics, Deep Learning"
8321,"Git, System Design"
8322,"Python, MLOps, TensorFlow, Computer Vision, Keras, Cloud"
8323,"Python, Machine Learning, SQL, Pandas, NLP"
8324,"Pandas, Python, Machine Learning, Statistics, NLP, Deep Learning"
8325,"Computer Vision, MLOps, Keras, Python"
8326,"SQL, Power BI, Data Cleaning, Reporting"
8327,"REST APIs, Git, System Design"
8328,"Stakeholder Management, Agile, User Stories, Product Roadmap"
8329,"Python, Keras, TensorFlow, PyTorch"
8330,"REST APIs, Java, Spring Boot, System Design"
8331,"NLP, Machine Learning, Statistics"
8332,"Deep Learning, Statistics, NLP, Machine Learning, SQL"
8333,"Excel, SQL, Power BI"
8334,"Git, System Design"
8335,"MLOps, Keras, Python, Computer Vision, PyTorch, TensorFlow"
8336,"Deep Learning, Pandas, Python, NLP, SQL"
8337,"System Design, Agile, Docker, REST APIs"
8338,"Cloud, Python, Keras"
8339,"Data Cleaning, Power BI, Excel, SQL, Reporting"
8340,"REST APIs, Java, Git, Agile, Docker, Spring Boot"
8341,"User Stories, Scrum"
8342,"NLP, Machine Learning, Python"
8343,"Machine Learning, Pandas"
8344,"SQL, Machine Learning, NLP, Statistics"
8345,"Spring Boot, REST APIs, Docker, System Design, Git"
8346,"System Design, REST APIs"
8347,"Docker, System Design, Agile, Git"
8348,"Data Cleaning, Excel, Power BI"
8349,"Keras, TensorFlow, PyTorch, Cloud, Python, Computer Vision, MLOps"
8350,"Deep Learning, NLP, Statistics, Machine Learning"
8351,"User Stories, Stakeholder Management, Product Roadmap, Agile"
8352,"Reporting"
8353,"Excel, SQL, Tableau, Power BI"
8354,"Data Cleaning, Reporting, SQL, Power BI"
8355,"Agile, Product Roadmap"
8356,"System Design, REST APIs, Spring Boot, Agile, Docker, Java"
8357,"Deep Learning, Python"
8358,"Deep Learning"
8359,"Docker, Agile, REST APIs"
8360,"Power BI, Data Cleaning, Tableau, Excel"
8361,"Product Roadmap, Stakeholder Management, Agile"
8362,"Reporting, SQL"
8363,"Data Cleaning, Tableau, Power BI, SQL"
8364,"Power BI, Excel, Data Cleaning, Tableau"
8365,"Python, PyTorch, TensorFlow, Cloud"
8366,"Python, Machine Learning, SQL, Deep Learning"
8367,"System Design, Agile, Git"
8368,"Computer Vision, Python, MLOps, Cloud, TensorFlow"
8369,"Spring Boot, Java, Docker, Agile, Git, System Design"
8370,"PyTorch, Cloud, Computer Vision, TensorFlow, Python"
8371,"Statistics, SQL, Machine Learning"
8372,"Cloud, Computer Vision, TensorFlow, MLOps"
8373,"User Stories, Agile, Stakeholder Management, Scrum, Product Roadmap"
8374,"Power BI, SQL"
8375,"Reporting, Excel, Tableau, Power BI, Data Cleaning"
8376,"SQL, Excel, Power BI"
8377,"Agile"
8378,"Docker, REST APIs, Spring Boot"
8379,"Python, Pandas, SQL, Deep Learning, Statistics"
8380,"Machine Learning, SQL, Statistics"
8381,"NLP, Statistics, Pandas, Python"
8382,"Keras, PyTorch, Cloud"
8383,"REST APIs, Docker, Java"
8384,"SQL, NLP"
8385,"Pandas, Statistics, Python"
8386,"Power BI, SQL, Data Cleaning"
8387,"Scrum, Agile, Product Roadmap, Stakeholder Management"
8388,"Data Cleaning, Excel, Reporting, SQL"
8389,"Agile, REST APIs, Java"
8390,"Keras, Cloud, TensorFlow, MLOps, Computer Vision, PyTorch"
8391,"Cloud, Keras, TensorFlow"
8392,"Deep Learning, Python"
8393,"Data Cleaning, SQL, Tableau"
8394,"Python, Computer Vision"
8395,"Product Roadmap, Stakeholder Management"
8396,"Scrum, Stakeholder Management, Agile"
8397,"System Design, Spring Boot"
8398,"PyTorch, TensorFlow"
8399,"Cloud, Keras, MLOps, TensorFlow"
8400,"SQL, Tableau, Excel, Power BI, Data Cleaning"
8401,"Python, Computer Vision, PyTorch, TensorFlow"
8402,"Java, Docker, Agile, System Design, Spring Boot, REST APIs"
8403,"SQL, NLP, Statistics, Deep Learning"
8404,"Statistics, Deep Learning, Pandas, Machine Learning, SQL"
8405,"Cloud, MLOps, Python, Keras"
8406,"Statistics, SQL, Python"
8407,"MLOps, Python, TensorFlow"
8408,"Java, Agile, Docker, System Design, REST APIs"
8409,"MLOps, Keras, TensorFlow, PyTorch, Python, Computer Vision"
8410,"Docker, REST APIs, Java, Agile, System Design, Spring Boot"
8411,"Excel, Tableau, Data Cleaning, Reporting"
8412,"Agile, Git, Java, System Design, Spring Boot"
8413,"Git, REST APIs, Java, Agile, Docker, Spring Boot"
8414,"Agile, User Stories, Scrum, Stakeholder Management"
8415,"Tableau, Data Cleaning, Excel, SQL"
8416,"Power BI, Tableau, SQL, Data Cleaning"
8417,"Python, Machine Learning, Deep Learning, Pandas"
8418,"Computer Vision, Cloud, Python, TensorFlow, PyTorch"
8419,"Python, Machine Learning, NLP"
8420,"Spring Boot, Agile, REST APIs, Git"
8421,"NLP, Statistics, Deep Learning, Python"
8422,"Deep Learning, Machine Learning"
8423,"Cloud, PyTorch, Python"
8424,"Reporting, Excel"
8425,"Agile, Product Roadmap, User Stories"
8426,"Git"
8427,"Reporting, SQL, Power BI"
8428,"Scrum, Agile, Stakeholder Management"
8429,"PyTorch, Python, Computer Vision"
8430,"Agile, Docker, REST APIs"
8431,"Java, Agile, Spring Boot, System Design, Git"
8432,"Power BI, Excel, Data Cleaning, Reporting, Tableau"
8433,"Pandas, SQL, Machine Learning, Statistics, Python, NLP"
8434,"NLP, Python, SQL, Machine Learning, Deep Learning"
8435,"System Design, Spring Boot"
8436,"Cloud, TensorFlow, Computer Vision"
8437,"Agile, Java"
8438,"Product Roadmap, User Stories"
8439,"TensorFlow, MLOps, PyTorch, Python, Cloud"
8440,"Excel, SQL"
8441,"User Stories, Product Roadmap, Scrum, Stakeholder Management"
8442,"SQL, NLP, Deep Learning, Machine Learning"
8443,"Data Cleaning, Reporting, Excel"
8444,"Python, SQL, NLP, Machine Learning"
8445,"Data Cleaning, SQL, Excel, Reporting"
8446,"PyTorch, Computer Vision, Python, Cloud"
8447,"Agile, REST APIs, Docker, System Design"
8448,"Python"
8449,"Excel, Reporting"
8450,"User Stories, Product Roadmap, Stakeholder Management, Scrum, Agile"
8451,"Computer Vision, Keras, TensorFlow, Python"
8452,"Data Cleaning, SQL, Power BI, Reporting, Excel"
8453,"Machine Learning, NLP, Pandas, Python, Deep Learning"
8454,"Reporting, Data Cleaning, Tableau, Excel"
8455,"SQL, Data Cleaning, Power BI, Tableau, Reporting"
8456,"PyTorch, TensorFlow, Cloud, Computer Vision, Keras"
8457,"Statistics, Python"
8458,"Pandas, Python, Deep Learning, NLP, Statistics"
8459,"Python, NLP, SQL, Deep Learning, Pandas"
8460,"Data Cleaning, SQL, Tableau, Power BI"
8461,"Java, Spring Boot, System Design, REST APIs, Agile"
8462,"Python, Keras, Computer Vision"
8463,"System Design, Git, REST APIs"
8464,"SQL, Statistics, Deep Learning, Python"
8465,"Keras, TensorFlow, PyTorch"
8466,"REST APIs, System Design, Spring Boot, Agile, Git, Java"
8467,"User Stories, Product Roadmap, Stakeholder Management, Scrum"
8468,"Reporting, SQL, Excel, Tableau, Power BI"
8469,"SQL, Data Cleaning, Power BI, Excel, Reporting"
8470,"Product Roadmap, Scrum, Stakeholder Management"
8471,"Agile, Scrum, Product Roadmap"
8472,"Excel, Power BI, SQL, Data Cleaning"
8473,"PyTorch, Python, MLOps, Computer Vision, Keras, TensorFlow, Cloud"
8474,"System Design, Git, Spring Boot"
8475,"Tableau, Data Cleaning, SQL, Power BI"
8476,"Power BI, Excel, SQL, Reporting"
8477,"Java, Spring Boot, Git, Agile, Docker, REST APIs"
8478,"Python, Statistics, SQL, Machine Learning, Deep Learning, Pandas"
8479,"Excel, SQL, Tableau"
8480,"Machine Learning, Pandas, SQL, Deep Learning"
8481,"NLP, Deep Learning, Statistics"
8482,"REST APIs"
8483,"Java, Agile, Docker, Git, REST APIs, System Design"
8484,"REST APIs, Git, Spring Boot"
8485,"Pandas, Machine Learning, SQL, Deep Learning"
8486,"Pandas, Machine Learning, Python, Deep Learning, Statistics"
8487,"SQL, Data Cleaning, Excel"
8488,"SQL, Data Cleaning, Reporting, Power BI, Tableau"
8489,"Scrum, Agile, Stakeholder Management, Product Roadmap"
8490,"Deep Learning, NLP, Python, Machine Learning"
8491,"Python, Cloud, TensorFlow, MLOps, Keras, PyTorch"
8492,"Tableau, Excel"
8493,"Statistics"
8494,"TensorFlow, Python, MLOps, PyTorch"
8495,"MLOps, Python, Computer Vision, TensorFlow, Keras"
8496,"MLOps, TensorFlow"
8497,"Pandas, Deep Learning, Python"
8498,"PyTorch, Cloud, Python, Keras, Computer Vision"
8499,"System Design, Java, Spring Boot, Git, Docker"
8500,"Agile, Spring Boot, System Design, REST APIs, Git"
8501,"MLOps, Python, Cloud, Keras, TensorFlow"
8502,"Tableau, Data Cleaning, Power BI, SQL"
8503,"Agile, Java, REST APIs, Spring Boot, Docker"
8504,"Keras, TensorFlow, Python, Computer Vision, MLOps"
8505,"PyTorch, Keras, MLOps, Computer Vision"
8506,"Agile, Spring Boot"
8507,"Stakeholder Management, Product Roadmap, User Stories, Agile, Scrum"
8508,"TensorFlow, PyTorch, Cloud"
8509,"Agile, Stakeholder Management, Product Roadmap"
8510,"Excel, SQL"
8511,"SQL"
8512,"PyTorch, Keras, MLOps, TensorFlow, Cloud"
8513,"PyTorch, Computer Vision, MLOps"
8514,"Deep Learning, Statistics, Machine Learning, Python, NLP, SQL"
8515,"Excel"
8516,"Reporting, SQL, Power BI, Data Cleaning, Excel"
8517,"Stakeholder Management, Scrum, Product Roadmap, Agile"
8518,"Spring Boot, System Design, REST APIs, Java, Docker"
8519,"Spring Boot, REST APIs, Docker, Java, System Design"
8520,"Cloud, Computer Vision, MLOps, Keras"
8521,"Git, Java, REST APIs, Agile"
8522,"Excel, Reporting, Power BI, Data Cleaning"
8523,"Keras, TensorFlow, PyTorch, Cloud, Python, Computer Vision"
8524,"Stakeholder Management, User Stories"
8525,"User Stories, Stakeholder Management"
8526,"Data Cleaning, SQL, Reporting, Power BI"
8527,"Excel, Reporting"
8528,"Spring Boot, Java, REST APIs, Docker"
8529,"Cloud, Keras, Python"
8530,"SQL, Reporting, Tableau, Data Cleaning"
8531,"Java, Spring Boot"
8532,"System Design, Java"
8533,"Agile, System Design, Git, Java, Spring Boot"
8534,"Power BI, Excel, Data Cleaning, Reporting"
8535,"Deep Learning, NLP, Python, Machine Learning, Pandas, SQL"
8536,"Keras, MLOps, TensorFlow, Python, PyTorch"
8537,"Java, System Design, Agile, Spring Boot, Docker"
8538,"Agile, Stakeholder Management, Product Roadmap"
8539,"Python, SQL, Pandas, Machine Learning, Statistics"
8540,"Statistics, SQL, Machine Learning"
8541,"Java"
8542,"Pandas, NLP, Machine Learning"
8543,"SQL"
8544,"Java, REST APIs, Spring Boot"
8545,"TensorFlow, Python, Keras, PyTorch, Computer Vision, Cloud, MLOps"
8546,"Product Roadmap, Stakeholder Management, User Stories, Agile"
